ds,predicted_total_posts,predicted_total_posts_lower,predicted_total_posts_upper,actual_total_posts,predicted_vague_ratio,predicted_vague_ratio_lower,predicted_vague_ratio_upper,actual_vague_ratio,total_posts_difference,vague_ratio_difference,period
2021-11-08,112.86082617072552,98.43887261033109,126.74068206014508,55,0.12074604677458417,0.08193381724202792,0.16041495563076283,0.2909090909090909,-57.86082617072552,0.17016304413450672,After NSL
2021-11-09,117.17297438091869,102.62241891317079,131.82869549940764,56,0.11958858010529944,0.08019759372225031,0.1563164524640638,0.32142857142857145,-61.17297438091869,0.20183999132327202,After NSL
2021-11-10,113.74075956585324,100.1435290118072,128.11738362506858,61,0.11943896538425178,0.08282177991058591,0.1623271120401977,0.32786885245901637,-52.74075956585324,0.2084298870747646,After NSL
2021-11-11,115.48793769948689,100.67070192230614,129.06125871481055,61,0.13020406902368298,0.0919182038456878,0.16872644939577083,0.39344262295081966,-54.48793769948689,0.2632385539271367,After NSL
2021-11-12,115.53972995607657,100.82248811825312,129.86535380505322,56,0.10807528467629304,0.06891102761675917,0.1468307106037853,0.35714285714285715,-59.53972995607657,0.2490675724665641,After NSL
2021-11-13,114.66966433697226,101.2545565148399,129.15788829762351,53,0.10410697975075354,0.06514558889294655,0.14133409946519507,0.41509433962264153,-61.66966433697226,0.31098735987188797,After NSL
2021-11-14,107.13444336984385,93.11689091045407,121.40382633595989,65,0.11110724948614586,0.0738525008202479,0.151670897332273,0.4153846153846154,-42.13444336984385,0.30427736589846954,After NSL
2021-11-15,102.83133804422195,89.67219536677005,116.92580020583732,52,0.11283126391741058,0.0731048935808895,0.14843853292766587,0.38461538461538464,-50.83133804422195,0.2717841206979741,After NSL
2021-11-16,106.33828649596208,92.61027395607856,119.9398072868856,57,0.11370591357940335,0.07583505629403184,0.14924430159586413,0.3333333333333333,-49.33828649596208,0.21962741975392996,After NSL
2021-11-17,102.35373422844144,87.7863737346158,115.55105884900435,64,0.11578945673270787,0.07767524492171109,0.15426029354790172,0.3125,-38.35373422844144,0.19671054326729215,After NSL
2021-11-18,103.81928653811578,89.63443946257821,117.72051365301155,55,0.12893146802934502,0.09024522926011423,0.1676971080818047,0.2909090909090909,-48.819286538115776,0.16197762287974588,After NSL
2021-11-19,103.87148615224332,90.69097077545307,117.58522074719565,63,0.10926107581193138,0.07223433724933752,0.14687990770036183,0.36507936507936506,-40.87148615224332,0.25581828926743366,After NSL
2021-11-20,103.28835154220273,89.26538834144941,116.98963913084198,68,0.10776699750098834,0.07019802769721564,0.1472539693274262,0.3235294117647059,-35.28835154220273,0.21576241426371756,After NSL
2021-11-21,96.32411140795469,81.64317050152782,110.59118163985782,65,0.11718999197357365,0.0809438052289854,0.15410256384003215,0.4,-31.32411140795469,0.28281000802642636,After NSL
2021-11-22,92.86663825902718,78.92907531317658,106.39096228065875,59,0.12121796993558207,0.08072027764437226,0.15892837546054325,0.3898305084745763,-33.866638259027184,0.26861253853899425,After NSL
2021-11-23,97.47775794715932,83.87991392103729,111.03123984717186,62,0.12421242171745932,0.08480659075114302,0.16529079331431176,0.45161290322580644,-35.47775794715932,0.3274004815083471,After NSL
2021-11-24,94.83346593668891,80.57781634495126,109.31868187497425,62,0.1281698180123736,0.09038688664578681,0.164673476920478,0.3064516129032258,-32.83346593668891,0.17828179489085222,After NSL
2021-11-25,97.8471108193496,82.81787887272175,111.0167967379198,56,0.14288323662839558,0.10405522972597957,0.18276465002573514,0.39285714285714285,-41.847110819349595,0.24997390622874727,After NSL
2021-11-26,99.62184405691346,84.80276397104056,114.23896098907417,59,0.12443215728658158,0.08662134443195121,0.1616520096291094,0.3559322033898305,-40.62184405691346,0.23150004610324892,After NSL
2021-11-27,100.89795391796055,86.66766551794649,114.89891838087743,57,0.12376389166114517,0.08708341766334757,0.16322725098761512,0.38596491228070173,-43.89795391796055,0.2622010206195566,After NSL
2021-11-28,95.8884986135682,82.28384560122737,110.99289475561581,58,0.1335872293646964,0.09703424774885831,0.16974870398051142,0.3620689655172414,-37.8884986135682,0.22848173615254497,After NSL
2021-11-29,94.43771862643612,80.53459736199953,108.30832963290564,59,0.13756850777659702,0.10114098102260416,0.17914370449027417,0.5423728813559322,-35.43771862643612,0.4048043735793352,After NSL
2021-11-30,101.06238032748887,88.08681499803866,115.72653087199599,61,0.14005873805763958,0.10053515964539489,0.1785064551919876,0.32786885245901637,-40.06238032748887,0.1878101144013768,After NSL
2021-12-01,100.39305572703671,86.7659461130086,113.65666174817538,51,0.1430554225416402,0.10511702450310974,0.17904216301644346,0.27450980392156865,-49.39305572703671,0.13145438137992846,After NSL
2021-12-02,105.29837242789431,90.89149693119649,118.75876542352592,69,0.15636430359185927,0.11863035052975172,0.19849448956373564,0.34782608695652173,-36.29837242789431,0.19146178336466246,After NSL
2021-12-03,108.83850650437533,95.22533966162148,123.8354488763664,51,0.13608898068008912,0.09632947519276827,0.17455990167053795,0.37254901960784315,-57.83850650437533,0.23646003892775402,After NSL
2021-12-04,111.71351086513332,97.37521899671033,124.91456226886575,73,0.1332118655032989,0.09776755170163579,0.1700958549845787,0.3150684931506849,-38.713510865133316,0.18185662764738603,After NSL
2021-12-05,108.09987018634084,94.21126788775562,122.52833176958603,57,0.14048706630158392,0.10501769749006298,0.18093248253053526,0.42105263157894735,-51.09987018634084,0.2805655652773634,After NSL
2021-12-06,107.80974057599116,93.23444007540672,121.11206010324261,47,0.14163542733681864,0.10340674734683537,0.18043285313226573,0.40425531914893614,-60.80974057599116,0.26261989181211753,After NSL
2021-12-07,115.3330068452329,101.86468079868763,129.338286698036,52,0.14107038107421996,0.10217748284201014,0.17814840385829073,0.28846153846153844,-63.3330068452329,0.14739115738731848,After NSL
2021-12-08,115.27914609032456,101.34267478910384,129.5070418673541,66,0.14085827995246425,0.10060474119882708,0.17758142376728953,0.3939393939393939,-49.27914609032456,0.2530811139869297,After NSL
2021-12-09,120.5019189532112,106.83932147791155,135.14337573531253,53,0.1508784851931479,0.11484524410490304,0.18914445829642818,0.3584905660377358,-67.5019189532112,0.20761208084458793,After NSL
2021-12-10,124.0531523090853,110.37113394040502,137.9468911622679,54,0.1273111914676675,0.09200071755570383,0.16536333652130888,0.48148148148148145,-70.0531523090853,0.35417029001381395,After NSL
2021-12-11,126.63120086118091,111.54159484253253,141.04149289596668,60,0.12121650288515784,0.08495613481593903,0.15723298727713497,0.3,-66.63120086118091,0.17878349711484215,After NSL
2021-12-12,122.41747762462953,108.09836509211446,136.7877453400009,60,0.12542539950816167,0.08931824057296522,0.16350813935512765,0.36666666666666664,-62.41747762462953,0.24124126715850497,After NSL
2021-12-13,121.23551429483376,107.01410573886359,135.28141859183987,65,0.12373286952161569,0.08464763179342978,0.1636949206345945,0.3076923076923077,-56.23551429483376,0.18395943817069202,After NSL
2021-12-14,127.59269101923722,114.53674767296891,141.58211543648423,66,0.12062191359499985,0.08402889843732689,0.1578107522227265,0.30303030303030304,-61.59269101923722,0.1824083894353032,After NSL
2021-12-15,126.12163449538822,112.85700138397245,140.30580174756307,52,0.11822213585847138,0.08170095310454437,0.156414284376849,0.28846153846153844,-74.12163449538822,0.17023940260306705,After NSL
2021-12-16,129.70431924070505,116.01056158369582,144.21562194539695,66,0.12646824376126234,0.08882066469009288,0.1650374905928263,0.19696969696969696,-63.70431924070505,0.07050145320843462,After NSL
2021-12-17,131.42515211905555,117.85718781253189,144.40786321171856,60,0.10158647655398989,0.06392660353503166,0.14154419128301013,0.4,-71.42515211905555,0.29841352344601013,After NSL
2021-12-18,132.01864633376525,118.58180596818241,146.42945793659396,50,0.09467251380605475,0.05761378050020627,0.13176753883302667,0.48,-82.01864633376525,0.38532748619394525,After NSL
2021-12-19,125.70509547086526,110.3559030627982,138.66216519722468,53,0.09858153319617613,0.058274358028060726,0.13471557211758012,0.4716981132075472,-72.70509547086526,0.37311658001137105,After NSL
2021-12-20,122.34873050353373,107.84985510095166,136.13312847995132,55,0.0971207160313095,0.05884196438519483,0.14001407825532133,0.32727272727272727,-67.34873050353373,0.23015201124141776,After NSL
2021-12-21,126.49852192111058,112.82505735659598,140.4888808269249,54,0.09477292305270003,0.05760928965749224,0.13157310193832675,0.4074074074074074,-72.49852192111058,0.31263448435470736,After NSL
2021-12-22,122.82864868856431,108.90435053509167,135.67417853136809,68,0.09365526324980943,0.05541936227848176,0.13174211789299822,0.27941176470588236,-54.828648688564314,0.18575650145607292,After NSL
2021-12-23,124.26169121971498,110.7508886305681,138.43010787304152,69,0.10367787832551552,0.06447077608023964,0.14115822842152081,0.4057971014492754,-55.261691219714976,0.3021192231237599,After NSL
2021-12-24,123.9208497811519,110.39025377489915,137.98070365398817,69,0.08103095500634502,0.04369379453578099,0.12050518772954018,0.37681159420289856,-54.9208497811519,0.2957806391965535,After NSL
2021-12-25,122.57681434075407,108.13924419509927,136.57923379263528,66,0.07676350135949073,0.037148543135095,0.11329781953993555,0.3181818181818182,-56.57681434075407,0.24141831682232745,After NSL
2021-12-26,114.48271424918984,99.94954987090209,128.8602562056295,65,0.083674533816324,0.0441662810573208,0.11986383731822169,0.4153846153846154,-49.48271424918984,0.3317100815682914,After NSL
2021-12-27,109.53164606097633,96.09720493402382,123.23681934104845,56,0.08550694414776794,0.0469367045144916,0.12750309076602293,0.375,-53.53164606097633,0.28949305585223206,After NSL
2021-12-28,112.29695430789347,98.52090178711931,126.26158331488323,58,0.08667273384858154,0.04772594646730515,0.1266932247730995,0.5,-54.29695430789347,0.41332726615141846,After NSL
2021-12-29,107.47229657700689,93.18219089013334,120.42969287792259,66,0.0892132986028455,0.05024642486678876,0.12697953782184027,0.30303030303030304,-41.47229657700689,0.21381700442745755,After NSL
2021-12-30,107.99455654561267,94.42243753955961,122.25050954738045,59,0.10296004154062134,0.06423425078731151,0.14075996648585992,0.423728813559322,-48.99455654561267,0.3207687720187007,After NSL
2021-12-31,106.99590959797276,93.27233230171143,120.45053203808676,59,0.08402328082947613,0.04491926514969414,0.12291826565074557,0.423728813559322,-47.995909597972755,0.3397055327298459,After NSL
2022-01-01,105.2506669855185,90.85653110937542,118.45801432367968,52,0.08337293962510708,0.048530793067939386,0.12083529450540542,0.40384615384615385,-53.25066698551851,0.3204732142210468,After NSL
2022-01-02,97.01032369596861,84.11814579356101,110.57427152161192,63,0.09373161672277666,0.056082357652808806,0.1306736813715022,0.31746031746031744,-34.01032369596861,0.22372870073754078,After NSL
2022-01-03,92.1613021124561,79.02072889023657,106.5054064723738,55,0.09877025983785746,0.06302377092478571,0.1396920047941738,0.34545454545454546,-37.1613021124561,0.24668428561668798,After NSL
2022-01-04,95.26555729420349,81.63761182202295,109.41359610275833,59,0.1028350839308013,0.06488922631889961,0.14020078080745785,0.4745762711864407,-36.26555729420349,0.37174118725563937,After NSL
2022-01-05,91.00106380200448,76.48891211199057,105.58805922333737,46,0.10790937563853233,0.07199649431910414,0.14677481502769937,0.45652173913043476,-45.00106380200448,0.34861236349190244,After NSL
2022-01-06,92.28523421454886,78.44271397717233,106.59131066284789,58,0.1237754254132536,0.08722058330948483,0.1627111650094609,0.46551724137931033,-34.285234214548865,0.34174181596605674,After NSL
2022-01-07,92.22755878681829,77.46801426095008,105.06241913587499,49,0.10650452124015115,0.06578035714461407,0.1434843829251146,0.5306122448979592,-43.22755878681829,0.4241077236578081,After NSL
2022-01-08,91.57707581876463,78.5036564668171,105.98181052721536,50,0.10703846651046256,0.0662020966318104,0.1455636823059547,0.42,-41.57707581876463,0.3129615334895374,After NSL
2022-01-09,84.55808074946675,69.58245785264826,98.58665183420945,50,0.11808320178717348,0.07819194450300848,0.15543718325783237,0.5,-34.558080749466754,0.38191679821282654,After NSL
2022-01-10,81.02854862461348,68.01401504095521,94.51297625334657,57,0.12330474106174472,0.08782453905515415,0.16288384484690563,0.3333333333333333,-24.028548624613478,0.2100285922715886,After NSL
2022-01-11,85.52141851496313,70.31543271688649,99.35938758102944,55,0.1270560610957701,0.08749004017322852,0.16611280935949332,0.38181818181818183,-30.52141851496313,0.2547621207224117,After NSL
2022-01-12,82.68574318434918,68.53112423226597,96.7752641525656,49,0.13133858863369063,0.0962031440439819,0.17188900434569288,0.3877551020408163,-33.68574318434918,0.2564165134071257,After NSL
2022-01-13,85.41073856919186,71.20546165966822,99.08188125229877,52,0.14596353818937347,0.10681431252711011,0.18177982335388337,0.3076923076923077,-33.410738569191864,0.16172876950293424,After NSL
2022-01-14,86.77900835504977,72.36706885883346,101.03929766958365,54,0.12704105239963642,0.09035824566371022,0.16722789900666496,0.35185185185185186,-32.77900835504977,0.22481079945221544,After NSL
2022-01-15,87.51454079210457,73.84472623703404,101.67646831750844,61,0.1255606321167408,0.0874987598650362,0.1629423439655228,0.2786885245901639,-26.51454079210457,0.15312789247342312,After NSL
2022-01-16,81.81887534540687,67.70488223740035,96.05254408946708,58,0.13428346634222088,0.09676836540186586,0.17395595627541746,0.3275862068965517,-23.818875345406866,0.19330274055433083,After NSL
2022-01-17,79.52990561685681,65.90288034762118,94.46407727932514,58,0.13693690787123988,0.10132196489581087,0.17630528641914023,0.3103448275862069,-21.52990561685681,0.17340791971496702,After NSL
2022-01-18,85.16346124950718,71.58517893431923,97.67066373906265,67,0.13793977245010972,0.09779877590541237,0.17527303493505006,0.34328358208955223,-18.16346124950718,0.20534380963944251,After NSL
2022-01-19,83.35466865599928,68.9788820044398,97.01314359865916,58,0.1393621482992191,0.0984238116708758,0.176066872599015,0.25862068965517243,-25.354668655999276,0.11925854135595332,After NSL
2022-01-20,86.98212408335583,72.92581347041114,101.13775190931757,58,0.15108501249588457,0.11268796331401722,0.1879777242378807,0.3793103448275862,-28.982124083355828,0.2282253323317016,After NSL
2022-01-21,89.12115558941329,75.71943883281084,103.31229891674127,53,0.12928765055558944,0.08929685891964073,0.16871304150199065,0.39622641509433965,-36.12115558941329,0.2669387645387502,After NSL
2022-01-22,90.49177456969421,76.72950374254425,104.29422074780823,62,0.12502641011325416,0.08742635751306849,0.16308030471538276,0.24193548387096775,-28.491774569694215,0.11690907375771359,After NSL
2022-01-23,85.29471994768215,70.75384263785833,99.70419799614024,53,0.13112544077566066,0.0909295803437818,0.17168448160445543,0.5660377358490566,-32.294719947682154,0.4349122950733959,After NSL
2022-01-24,83.37006876564931,69.575612354791,97.56374534236937,53,0.13136970514656846,0.09331150068431067,0.1675661097412071,0.33962264150943394,-30.370068765649307,0.2082529363628655,After NSL
2022-01-25,89.23856469175375,76.00840540653306,103.03215893233661,60,0.13022897412666096,0.09385041959794536,0.16746097337014615,0.38333333333333336,-29.23856469175375,0.2531043592066724,After NSL
2022-01-26,87.54267428505234,73.21364677817269,102.23802879741297,53,0.12981652393219292,0.09126228704598215,0.1663567446017774,0.41509433962264153,-34.54267428505234,0.28527781569044863,After NSL
2022-01-27,91.17041539619899,78.67364469386152,104.98319980771896,58,0.14004785647374376,0.1040569823244333,0.17939599991268085,0.3793103448275862,-33.17041539619899,0.23926248835384242,After NSL
2022-01-28,93.20824566380554,79.16242806206382,106.59402515882093,55,0.11712745854496956,0.08168136522405052,0.15527450954574484,0.34545454545454546,-38.20824566380554,0.2283270869095759,After NSL
2022-01-29,94.38862330998857,80.32076220225555,107.45723422182319,68,0.11212714339118374,0.07698793845504252,0.14983063316271442,0.4264705882352941,-26.388623309988574,0.31434344484411036,After NSL
2022-01-30,88.92565475444813,74.36908810886476,102.28826600128438,48,0.11787663271261299,0.07868921212074659,0.1555618696447883,0.5,-40.92565475444813,0.382123367287387,After NSL
2022-01-31,86.67331371855855,71.56749900534786,99.70568763361455,62,0.11815666335266031,0.07980457712366346,0.15848445912518752,0.3064516129032258,-24.673313718558546,0.1882949495505655,After NSL
2022-02-01,92.16639350711942,76.92220394092506,106.300517360048,47,0.1174233244107168,0.08049765528573981,0.15444235332874656,0.3829787234042553,-45.16639350711942,0.2655553989935385,After NSL
2022-02-02,90.06121146490003,76.31861699090338,103.70431350871014,55,0.11776732856024075,0.07979528058368043,0.15771543170371483,0.5272727272727272,-35.061211464900026,0.4095053987124865,After NSL
2022-02-03,93.25911791125154,79.01709849619839,107.70991871649565,60,0.12907351970865083,0.09046544829856726,0.16734633800887186,0.26666666666666666,-33.259117911251536,0.13759314695801583,After NSL
2022-02-04,94.85910404038651,80.2882038465376,107.48060510082243,59,0.10750860773012691,0.07066939890977794,0.14519822402922739,0.3220338983050847,-35.85910404038651,0.2145252905749578,After NSL
2022-02-05,95.60512600128914,80.87592031875205,109.68845114764801,58,0.10410064464947287,0.0672253375636435,0.14469504801158126,0.3103448275862069,-37.605126001289136,0.20624418293673402,After NSL
2022-02-06,89.72156310251896,76.45016485901174,103.01482982042991,67,0.11163086753305944,0.07647992871427081,0.15041206925874231,0.3880597014925373,-22.721563102518957,0.27642883395947787,After NSL
2022-02-07,87.07129663655832,73.37952992030624,100.00008171199234,57,0.11382815686205529,0.07526192601244083,0.15409433297855146,0.3333333333333333,-30.071296636558316,0.21950517647127804,After NSL
2022-02-08,92.19657126492508,78.36874184399942,104.95376347469676,66,0.11509477898594857,0.07638796493258962,0.152237496480947,0.3787878787878788,-26.196571264925083,0.26369309980193023,After NSL
2022-02-09,89.75965672270873,76.50305934022195,103.97702660412415,64,0.11746707864242567,0.07590613495409762,0.15242804871657914,0.328125,-25.759656722708726,0.21065792135757433,After NSL
2022-02-10,92.66635953701042,77.92752929029979,107.00015093020487,51,0.1307763862664269,0.09473663641864756,0.17018501623659046,0.35294117647058826,-41.66635953701042,0.22216479020416136,After NSL
2022-02-11,94.01867542541981,79.95370826554661,107.86494425647514,60,0.11113809477929103,0.07104047808191102,0.14869881756222192,0.35,-34.018675425419815,0.23886190522070894,After NSL
2022-02-12,94.56219474228159,79.67070206538209,107.72361076960455,51,0.10953238651158145,0.07033961737681031,0.14709144716789027,0.27450980392156865,-43.56219474228159,0.1649774174099872,After NSL
2022-02-13,88.52167325935156,74.97834453372502,101.86307451388211,60,0.11869720496673229,0.07608134813506175,0.15511741452267955,0.26666666666666666,-28.52167325935156,0.14796946169993436,After NSL
2022-02-14,85.75924853121565,72.54189858262417,99.33423314167771,47,0.12232369358798059,0.08330724986437674,0.16307835952832958,0.5106382978723404,-38.75924853121565,0.3883146042843598,After NSL
2022-02-15,90.81545719246954,77.09824748603776,104.66080334087209,60,0.12478274808115922,0.08840958101879051,0.16457590699136204,0.31666666666666665,-30.815457192469538,0.19188391858550743,After NSL
2022-02-16,88.35006423716314,74.09927111621066,102.4250493443676,67,0.12808633130523694,0.09121375310871586,0.1681237198432915,0.26865671641791045,-21.35006423716314,0.1405703851126735,After NSL
2022-02-17,91.26574737929138,77.03697036809419,105.65711628085852,70,0.14204880389564348,0.10640924787516923,0.17976139083919881,0.3142857142857143,-21.265747379291383,0.1722369103900708,After NSL
2022-02-18,92.66092089226186,79.16787521080121,106.55988610521902,46,0.12277621936627098,0.08468758978249365,0.16056818326062094,0.41304347826086957,-46.660920892261856,0.2902672588945986,After NSL
2022-02-19,93.27730554519005,79.83996695956122,106.26424564758864,48,0.12124706404595853,0.0815792713449358,0.16095876559990555,0.4166666666666667,-45.277305545190046,0.29541960262070815,After NSL
2022-02-20,87.33565185755212,73.96879600452375,99.52871498688626,55,0.13020504178514666,0.09229061607276154,0.16896532870829833,0.32727272727272727,-32.33565185755212,0.1970676854875806,After NSL
2022-02-21,84.69409267642777,70.78073862463836,99.01577241374268,68,0.13335413607989055,0.09237270956312206,0.17140387407856783,0.4117647058823529,-16.694092676427772,0.27841056980246237,After NSL
2022-02-22,89.88927709648219,75.16836314351583,103.08696292247677,57,0.13508461149382972,0.09711955968737841,0.17413932380133515,0.2982456140350877,-32.88927709648219,0.16316100254125798,After NSL
2022-02-23,87.5772944303158,73.7906777066736,101.96973905550348,49,0.13743362302873313,0.09745142398706876,0.17601559683077123,0.46938775510204084,-38.5772944303158,0.3319541320733077,After NSL
2022-02-24,90.65742999387491,76.50019775887314,104.80281322731491,54,0.15024570990983538,0.11263539767841303,0.18601885002543928,0.48148148148148145,-36.65742999387491,0.3312357715716461,After NSL
2022-02-25,92.22503677198756,77.39676065583429,105.15823758242864,67,0.12966114876786453,0.09342755582650757,0.16750710583339362,0.23880597014925373,-25.22503677198756,0.1091448213813892,After NSL
2022-02-26,93.01913020305857,79.39182088331745,107.59070722763141,61,0.12669567494386952,0.08912510775192972,0.16571494402017242,0.19672131147540983,-32.019130203058566,0.07002563653154031,After NSL
2022-02-27,87.2581148033015,74.25133610747254,101.16184440692246,59,0.13413220152108035,0.09336615442670637,0.16938550089878024,0.4406779661016949,-28.258114803301495,0.30654576458061455,After NSL
2022-02-28,84.79812090560684,71.58775161499157,99.41115402001203,51,0.13571479884031593,0.09903440350913044,0.1750200770679672,0.49019607843137253,-33.79812090560684,0.3544812795910566,After NSL
2022-03-01,90.17410644681594,76.52343133159332,103.12323668705811,47,0.1358736260841049,0.09814908965354009,0.17282489360132283,0.44680851063829785,-43.17410644681594,0.31093488455419294,After NSL
2022-03-02,88.04073591759199,73.64269520722397,102.46021842389482,56,0.13668451205937374,0.09775244775073397,0.17450830021254568,0.30357142857142855,-32.04073591759199,0.1668869165120548,After NSL
2022-03-03,91.29608198336561,78.40708188861568,106.20165990135906,50,0.14802848814298064,0.10948676817594809,0.18724668650978293,0.48,-41.29608198336561,0.33197151185701934,After NSL
2022-03-04,93.03443775018144,79.35172413444955,106.73976010364525,63,0.126079272194631,0.08592766560229895,0.16217530943356026,0.3333333333333333,-30.03443775018144,0.20725406113870232,After NSL
2022-03-05,93.99385082588255,80.43280618857806,108.21567248370006,47,0.12188223272071973,0.08233668799075843,0.15968168977443697,0.2765957446808511,-46.99385082588255,0.15471351196013133,After NSL
2022-03-06,88.39179164818724,74.13477322877291,102.30389728762049,50,0.12824547969513897,0.09171592867478828,0.16800264882759972,0.36,-38.39179164818724,0.23175452030486102,After NSL
2022-03-07,86.08343779641523,73.33701911048152,100.34518152092662,59,0.12893335747529408,0.09092785530427895,0.16661664283682415,0.3728813559322034,-27.083437796415225,0.24394799845690932,After NSL
2022-03-08,91.60273222091693,78.1859946835156,105.62641253644233,50,0.12839103971616125,0.09072614620365703,0.16743866536537988,0.5,-41.602732220916934,0.3716089602838387,After NSL
2022-03-09,89.60322995156679,75.05697082181945,103.30861290382857,66,0.12870392725940488,0.08942200372467311,0.16602142901027386,0.3787878787878788,-23.60322995156679,0.2500839515284739,After NSL
2022-03-10,92.98178060081528,78.89391620907936,106.68572408730445,65,0.13975715135994785,0.10163503112282159,0.17640519278613642,0.2923076923076923,-27.981780600815284,0.15255054094774448,After NSL
2022-03-11,94.8313357439391,81.00615901845396,109.2692406836778,61,0.11772317615291956,0.07778836440146171,0.15387778838953514,0.29508196721311475,-33.83133574393911,0.1773587910601952,After NSL
2022-03-12,95.88849270606177,81.77071819592507,108.9568843249969,49,0.113641020716809,0.07729323970918743,0.15193162748664427,0.4489795918367347,-46.88849270606177,0.3353385711199257,After NSL
2022-03-13,90.36918687777231,76.87083296681439,103.77855236266191,54,0.12030773456073877,0.08297953990059898,0.15541712554020765,0.3148148148148148,-36.36918687777231,0.19450708025407604,After NSL
2022-03-14,88.12701322458594,75.16372329449709,101.26972408737872,63,0.12147238622783317,0.083038748257881,0.1594667824934073,0.30158730158730157,-25.127013224585937,0.18011491535946839,After NSL
2022-03-15,93.6943332282694,79.9568125292872,106.98441755663931,60,0.12156124655374283,0.08434783771745534,0.16070478568209878,0.48333333333333334,-33.6943332282694,0.3617720867795905,After NSL
2022-03-16,91.72317956107274,77.45890181865707,105.62149595288207,51,0.12263784719973575,0.08357198147920147,0.15869132068767688,0.2549019607843137,-40.72317956107274,0.13226411358457796,After NSL
2022-03-17,95.1090030861015,80.40692286465057,110.05911796151864,65,0.13456319512475665,0.09398578038399802,0.17148438758396595,0.38461538461538464,-30.109003086101495,0.250052189490628,After NSL
2022-03-18,96.94354820218142,84.34384497015333,110.15265790429285,54,0.11348411454781096,0.07345022383785693,0.1522485141633779,0.37037037037037035,-42.94354820218142,0.2568862558225594,After NSL
2022-03-19,97.96246478915992,84.05924368500035,112.78714490920969,70,0.11041321442750704,0.07271032071017586,0.14763851766753758,0.4142857142857143,-27.962464789159924,0.3038724998582073,After NSL
2022-03-20,92.38106553143523,78.66933246681765,106.77731796445711,57,0.11812109364511773,0.07691994932366926,0.15680077841118448,0.3333333333333333,-35.381065531435226,0.21521223968821557,After NSL
2022-03-21,90.05270601366088,76.59513008133246,104.63457031399204,52,0.12033102324946653,0.08186543124160409,0.15731883446555345,0.36538461538461536,-38.05270601366088,0.24505359213514882,After NSL
2022-03-22,95.5099407652514,81.81056484152145,109.13366127464076,56,0.12144476884165425,0.08208659622319071,0.16008068320576094,0.5357142857142857,-39.5099407652514,0.41426951687263147,After NSL
2022-03-23,93.40546483468185,79.42772379565307,107.53223155109991,60,0.12350321762422795,0.08688490196158141,0.16244439873499478,0.4166666666666667,-33.40546483468185,0.29316344904243874,After NSL
2022-03-24,96.63588322330413,83.08730999607928,110.5669621154115,60,0.1363470774567059,0.09896597450660276,0.17594972300272887,0.2833333333333333,-36.635883223304134,0.14698625587662742,After NSL
2022-03-25,98.29459248945098,84.79880823653131,113.29984735237844,58,0.11610560922788876,0.0784990106650815,0.15571458035698543,0.5172413793103449,-40.29459248945098,0.4011357700824561,After NSL
2022-03-26,99.11938170421851,84.37749025912588,113.48575063607306,58,0.11377688362184162,0.0752242457722969,0.15282009419384504,0.3793103448275862,-41.11938170421851,0.26553346120574456,After NSL
2022-03-27,93.32816114663004,79.62599459433856,107.18523021711842,59,0.1221201709050231,0.08346318072853813,0.15903546399413243,0.3220338983050847,-34.32816114663004,0.19991372740006164,After NSL
2022-03-28,90.77729645428342,76.83218620819228,104.29268934765426,48,0.1248507029132893,0.08835715431771361,0.164065838463579,0.3958333333333333,-42.777296454283416,0.270982630420044,After NSL
2022-03-29,96.00270243638333,83.68447475434995,109.29678384529608,50,0.12636547341351914,0.0894400896768508,0.16435079164667504,0.38,-46.00270243638333,0.2536345265864809,After NSL
2022-03-30,93.66070784172035,79.35583836741947,107.50115941405328,56,0.12870374751618172,0.08871292041597288,0.16944200349550673,0.3392857142857143,-37.66070784172035,0.21058196676953259,After NSL
2022-03-31,96.65173574628905,82.87730717897114,110.80537318204685,67,0.14170755639550162,0.09961206391214202,0.18020135412124044,0.373134328358209,-29.65173574628905,0.23142677196270736,After NSL
2022-04-01,98.07308675002527,83.88822479966439,112.63459842826177,60,0.12151014992062387,0.0836895446884571,0.16065692655548228,0.4166666666666667,-38.07308675002527,0.2951565167460428,After NSL
2022-04-02,98.66643548339303,85.9815662205074,112.60260211932953,47,0.1191159115067865,0.08039228224210201,0.15801624783835477,0.40425531914893614,-51.66643548339303,0.2851394076421496,After NSL
2022-04-03,92.65345245109654,78.1200140732581,106.07675269123979,45,0.12729235848777506,0.08829220237427067,0.16514566937225228,0.4666666666666667,-47.65345245109654,0.3393743081788916,After NSL
2022-04-04,89.89403275346932,75.73453766695962,104.20320048639469,58,0.1297644827827902,0.09432719933896798,0.16927522846795498,0.3793103448275862,-31.894032753469318,0.24954586204479598,After NSL
2022-04-05,94.92728975942124,80.4572536827293,109.00284516562907,57,0.1309401140054565,0.09048294682382599,0.16874419959296666,0.43859649122807015,-37.92728975942124,0.30765637722261363,After NSL
2022-04-06,92.41232878397965,78.98837038782801,105.8598211556242,58,0.13286999150300902,0.09527331813382627,0.16772624046792864,0.3275862068965517,-34.412328783979646,0.1947162153935427,After NSL
2022-04-07,95.25184894445715,81.75777384427624,107.82869112782465,50,0.14540783671769644,0.10768281736379594,0.18228312601243601,0.36,-45.25184894445715,0.21459216328230354,After NSL
2022-04-08,96.54486350451478,83.65208275349504,108.94831387619284,64,0.12469841244802844,0.08603672077855921,0.16231413703933684,0.390625,-32.54486350451478,0.26592658755197157,After NSL
